0.867977 0.509839 0.522827 0.768018 0.581137 0.091909 0.175690 0.082168 0.585986 0.605468 0.506867 0.417684 0.532367 0.529033 0.117534 0.331914 0.616240 0.496662 0.003118 0.562149 0.189559 0.724403 0.069016 0.387043 0.895000 0.030566 0.018355 0.753452 0.870986 0.361125 0.072277 0.691513 0.056325 0.404576 0.574153 0.178334 0.502059 0.348877 0.623392 0.484314 0.920273 0.536608 0.473272 0.662980 0.813571 0.215083 0.791186 0.922550 0.398670 0.255112 0.728384 0.043809 0.186668 0.344380 0.002020 0.718031 0.241639 0.985674 0.661873 0.566537 0.144870 0.327154 0.041462 0.744006 
0.000000 0.129029 0.647898 0.763278 0.662163 0.613032 0.752930 0.929193 0.407286 0.233287 0.572517 0.160600 0.348742 0.791319 0.711646 0.410964 0.450769 0.049892 0.991944 0.344965 0.179132 0.664092 0.215090 0.025435 0.578016 0.229602 0.139006 0.979531 0.208527 0.109790 0.713609 0.076362 0.438670 0.544875 0.213983 0.873575 0.527520 0.616718 0.910445 0.715568 0.274555 0.551826 0.894644 0.033556 0.171233 0.634081 0.251509 0.634092 0.341667 0.284970 0.246257 0.291848 0.584876 0.985516 0.188308 0.469522 0.277364 0.679639 0.220435 0.848049 0.864032 0.384065 0.500146 0.193493 
0.000000 0.000000 0.944426 0.338689 0.231435 0.251585 0.265452 0.992378 0.050260 0.336163 0.404748 0.392556 0.514375 0.182520 0.473570 0.538850 0.835238 0.795605 0.140243 0.760407 0.508704 0.021446 0.999756 0.036962 0.850503 0.444673 0.836453 0.645241 0.589283 0.523959 0.380791 0.107477 0.431834 0.688491 0.271837 0.431590 0.725452 0.268204 0.753547 0.281510 0.034678 0.278490 0.867618 0.581394 0.372899 0.728329 0.379104 0.651389 0.608944 0.139931 0.955811 0.129026 0.252863 0.244978 0.362184 0.630849 0.858494 0.489503 0.618670 0.437514 0.924180 0.076011 0.911881 0.060789 
0.000000 0.000000 0.000000 0.132692 0.807199 0.950915 0.466981 0.451017 0.185385 0.503312 0.068582 0.028699 0.417357 0.605508 0.530481 0.953540 0.056525 0.427955 0.578177 0.991693 0.069968 0.967850 0.815387 0.815521 0.292344 0.506571 0.974597 0.004527 0.971328 0.013693 0.599152 0.256077 0.595668 0.457223 0.195532 0.535082 0.692937 0.135790 0.364125 0.770695 0.531888 0.153559 0.463633 0.278328 0.645922 0.335907 0.963437 0.399784 0.541977 0.531106 0.771187 0.534352 0.235844 0.120495 0.101130 0.092123 0.329432 0.618635 0.328381 0.792340 0.709827 0.544548 0.800139 0.213496 
0.000000 0.000000 0.000000 0.000000 0.285338 0.644188 0.693931 0.622970 0.405408 0.630536 0.470889 0.970581 0.973015 0.024386 0.250888 0.988095 0.449332 0.304857 0.491800 0.855028 0.331255 0.254385 0.169185 0.051839 0.464416 0.246927 0.009567 0.172201 0.010675 0.367425 0.798637 0.863884 0.843228 0.263053 0.697105 0.593212 0.301553 0.593788 0.333261 0.697290 0.509460 0.484904 0.859104 0.142810 0.704453 0.263139 0.138613 0.218507 0.922960 0.635887 0.766070 0.232313 0.398037 0.819274 0.798854 0.912289 0.525738 0.560220 0.409563 0.539226 0.134774 0.045450 0.086788 0.544708 
0.000000 0.000000 0.000000 0.000000 0.000000 0.885919 0.821371 0.898748 0.423637 0.912503 0.733874 0.922322 0.878832 0.136781 0.917282 0.160062 0.677335 0.794620 0.527871 0.750005 0.923922 0.305879 0.075137 0.367945 0.486166 0.547368 0.520946 0.018621 0.105997 0.743883 0.863601 0.172962 0.341812 0.547144 0.271738 0.955943 0.295549 0.510432 0.885730 0.506952 0.571312 0.937586 0.871050 0.474447 0.168561 0.771458 0.756018 0.912536 0.657993 0.552361 0.014472 0.389870 0.766044 0.868393 0.583096 0.900886 0.881828 0.539040 0.247470 0.013514 0.046171 0.629268 0.955434 0.209598 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.852227 0.858319 0.354924 0.401755 0.571856 0.041679 0.774082 0.491715 0.975905 0.983680 0.007765 0.923644 0.898942 0.569986 0.679762 0.709313 0.660085 0.377112 0.765750 0.282849 0.994483 0.294443 0.901795 0.042855 0.393861 0.577440 0.746811 0.369640 0.417020 0.966885 0.139038 0.301727 0.170055 0.588886 0.898873 0.955391 0.321361 0.740109 0.674951 0.579821 0.489974 0.157260 0.299214 0.236785 0.461894 0.668855 0.581713 0.878914 0.304188 0.548598 0.734185 0.443226 0.479636 0.035912 0.432648 0.649690 0.361446 0.021534 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.893784 0.252742 0.882049 0.676747 0.832563 0.950861 0.166721 0.989823 0.250075 0.403507 0.451717 0.918930 0.985220 0.330632 0.223118 0.533818 0.064817 0.666344 0.013454 0.100729 0.098992 0.663144 0.462175 0.120525 0.665017 0.722493 0.828750 0.622281 0.876168 0.858336 0.829378 0.769952 0.111078 0.711427 0.446699 0.943640 0.662288 0.613420 0.933463 0.912363 0.016927 0.385181 0.831293 0.002148 0.715812 0.054411 0.535966 0.780629 0.720755 0.549420 0.881358 0.819746 0.212564 0.343533 0.940272 0.877581 0.066026 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.606965 0.975217 0.363410 0.750123 0.099729 0.768830 0.439515 0.637424 0.587369 0.129263 0.863797 0.679278 0.153863 0.360886 0.143212 0.343652 0.755923 0.197483 0.170596 0.961550 0.631313 0.719636 0.305202 0.862082 0.454559 0.804237 0.605314 0.597620 0.915875 0.637271 0.434168 0.567977 0.366776 0.371759 0.965989 0.360189 0.022277 0.316439 0.846259 0.296580 0.364356 0.630087 0.081930 0.209175 0.674216 0.712018 0.322882 0.890633 0.971679 0.835405 0.732464 0.504431 0.867974 0.440456 0.425755 0.668141 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.868162 0.123336 0.737782 0.086419 0.866811 0.984404 0.372578 0.417223 0.658304 0.036913 0.740534 0.943344 0.560902 0.443030 0.543165 0.181739 0.162631 0.906503 0.178064 0.569313 0.275426 0.529730 0.643324 0.753315 0.220963 0.112130 0.252028 0.781371 0.384659 0.362904 0.011999 0.292211 0.002251 0.268577 0.072014 0.940415 0.519737 0.484960 0.204449 0.386688 0.968806 0.911028 0.482448 0.192993 0.953808 0.964149 0.471660 0.307094 0.814013 0.967112 0.590561 0.623102 0.341461 0.047817 0.518647 
